subject,condition,target,rating
3732818,equal,envy.target,6
3732818,equal,pity.target,7
3728422,equal,envy.target,7
3728422,equal,pity.target,5
3716885,warmth-bias,pity.target,5
3716885,warmth-bias,envy.target,5
3703161,warmth-bias,envy.target,6
3703161,warmth-bias,pity.target,7
3700633,equal,envy.target,5
3700633,equal,pity.target,7
3689650,equal,pity.target,6
3689650,equal,envy.target,6
3676573,competence-bias,pity.target,3
3676573,competence-bias,envy.target,7
3673090,competence-bias,envy.target,7
3673090,competence-bias,pity.target,6
3672291,warmth-bias,pity.target,7
3672291,warmth-bias,envy.target,6
3665974,equal,envy.target,4
3665974,equal,pity.target,6
3663160,competence-bias,envy.target,7
3663160,competence-bias,pity.target,5
3662638,warmth-bias,envy.target,4
3662638,warmth-bias,pity.target,6
3648231,equal,pity.target,6
3648231,equal,envy.target,6
3640901,warmth-bias,pity.target,5
3640901,warmth-bias,envy.target,4
3636721,warmth-bias,envy.target,4
3636721,warmth-bias,pity.target,6
3636603,warmth-bias,envy.target,6
3636603,warmth-bias,pity.target,7
3633322,equal,envy.target,4
3633322,equal,pity.target,4
3631868,competence-bias,pity.target,5
3631868,competence-bias,envy.target,7
3619046,competence-bias,envy.target,6
3619046,competence-bias,pity.target,4
3618815,warmth-bias,envy.target,6
3618815,warmth-bias,pity.target,7
3612515,warmth-bias,envy.target,6
3612515,warmth-bias,pity.target,6
3607056,warmth-bias,pity.target,6
3607056,warmth-bias,envy.target,7
3595742,warmth-bias,pity.target,7
3595742,warmth-bias,envy.target,5
3595371,competence-bias,pity.target,5
3595371,competence-bias,envy.target,6
3569972,competence-bias,envy.target,7
3569972,competence-bias,pity.target,7
3514964,competence-bias,pity.target,6
3514964,competence-bias,envy.target,7
3505882,equal,pity.target,3
3505882,equal,envy.target,5
3497476,equal,pity.target,7
3497476,equal,envy.target,6
3479311,equal,envy.target,7
3479311,equal,pity.target,7
3473418,warmth-bias,pity.target,5
3473418,warmth-bias,envy.target,7
3446995,warmth-bias,envy.target,3
3446995,warmth-bias,pity.target,6
3442091,equal,pity.target,5
3442091,equal,envy.target,7
3439706,competence-bias,envy.target,6
3439706,competence-bias,pity.target,3
3419930,equal,envy.target,6
3419930,equal,pity.target,6
3419843,equal,envy.target,5
3419843,equal,pity.target,5
3410729,equal,envy.target,3
3410729,equal,pity.target,6
3410511,competence-bias,envy.target,7
3410511,competence-bias,pity.target,5
3408546,competence-bias,envy.target,5
3408546,competence-bias,pity.target,6
3406177,equal,envy.target,6
3406177,equal,pity.target,6
3392748,warmth-bias,pity.target,6
3392748,warmth-bias,envy.target,5
3385945,warmth-bias,pity.target,4
3385945,warmth-bias,envy.target,5
3383432,equal,pity.target,5
3383432,equal,envy.target,5
3374158,equal,pity.target,7
3374158,equal,envy.target,6
3364201,competence-bias,pity.target,6
3364201,competence-bias,envy.target,5
3355017,equal,envy.target,7
3355017,equal,pity.target,7
3350394,equal,envy.target,5
3350394,equal,pity.target,6
3347788,warmth-bias,pity.target,6
3347788,warmth-bias,envy.target,5
3342309,equal,pity.target,4
3342309,equal,envy.target,4
3341667,equal,pity.target,3
3341667,equal,envy.target,7
3341124,equal,pity.target,6
3341124,equal,envy.target,5
3337848,warmth-bias,pity.target,6
3337848,warmth-bias,envy.target,6
3318071,warmth-bias,envy.target,5
3318071,warmth-bias,pity.target,5
3308309,competence-bias,pity.target,2
3308309,competence-bias,envy.target,6
3301737,competence-bias,pity.target,4
3301737,competence-bias,envy.target,3
3295973,equal,envy.target,4
3295973,equal,pity.target,7
3294840,equal,pity.target,6
3294840,equal,envy.target,3
3285955,warmth-bias,pity.target,6
3285955,warmth-bias,envy.target,5
3283699,competence-bias,pity.target,6
3283699,competence-bias,envy.target,7
3282843,competence-bias,envy.target,5
3282843,competence-bias,pity.target,4
3272003,competence-bias,pity.target,5
3272003,competence-bias,envy.target,7
3266511,competence-bias,envy.target,6
3266511,competence-bias,pity.target,7
3265345,competence-bias,envy.target,4
3265345,competence-bias,pity.target,4
3265267,warmth-bias,pity.target,7
3265267,warmth-bias,envy.target,5
3263959,equal,envy.target,6
3263959,equal,pity.target,7
3260331,competence-bias,pity.target,7
3260331,competence-bias,envy.target,7
3240390,warmth-bias,envy.target,4
3240390,warmth-bias,pity.target,6
3240213,equal,pity.target,5
3240213,equal,envy.target,6
3238631,equal,pity.target,5
3238631,equal,envy.target,3
3228078,competence-bias,envy.target,5
3228078,competence-bias,pity.target,5
3224089,competence-bias,envy.target,6
3224089,competence-bias,pity.target,6
3199962,equal,envy.target,6
3199962,equal,pity.target,5
3185679,warmth-bias,envy.target,3
3185679,warmth-bias,pity.target,6
3164711,warmth-bias,envy.target,5
3164711,warmth-bias,pity.target,7
3146783,warmth-bias,envy.target,2
3146783,warmth-bias,pity.target,7
3141196,competence-bias,pity.target,6
3141196,competence-bias,envy.target,7
3131792,competence-bias,pity.target,4
3131792,competence-bias,envy.target,6
3130110,equal,pity.target,5
3130110,equal,envy.target,6
3125027,equal,envy.target,7
3125027,equal,pity.target,3
3115066,warmth-bias,envy.target,5
3115066,warmth-bias,pity.target,6
3111891,competence-bias,pity.target,6
3111891,competence-bias,envy.target,6
3109557,warmth-bias,envy.target,2
3109557,warmth-bias,pity.target,7
3101307,equal,envy.target,5
3101307,equal,pity.target,7
3083927,warmth-bias,envy.target,6
3083927,warmth-bias,pity.target,7
3073794,equal,envy.target,6
3073794,equal,pity.target,6
3070264,competence-bias,envy.target,7
3070264,competence-bias,pity.target,5
3067408,warmth-bias,envy.target,4
3067408,warmth-bias,pity.target,6
3060820,warmth-bias,envy.target,3
3060820,warmth-bias,pity.target,5
3052535,equal,envy.target,6
3052535,equal,pity.target,7
3051841,competence-bias,envy.target,6
3051841,competence-bias,pity.target,3
3046889,competence-bias,envy.target,4
3046889,competence-bias,pity.target,4
3046287,competence-bias,pity.target,5
3046287,competence-bias,envy.target,4
3037701,warmth-bias,pity.target,6
3037701,warmth-bias,envy.target,5
3031370,warmth-bias,pity.target,5
3031370,warmth-bias,envy.target,5
3017689,competence-bias,envy.target,7
3017689,competence-bias,pity.target,6
3013552,competence-bias,envy.target,6
3013552,competence-bias,pity.target,3
3008772,equal,envy.target,6
3008772,equal,pity.target,6
3006944,competence-bias,envy.target,4
3006944,competence-bias,pity.target,4
3005219,competence-bias,envy.target,7
3005219,competence-bias,pity.target,3
2998438,equal,envy.target,6
2998438,equal,pity.target,7
2978943,competence-bias,pity.target,7
2978943,competence-bias,envy.target,7
2976635,competence-bias,envy.target,6
2976635,competence-bias,pity.target,5
2975527,warmth-bias,pity.target,7
2975527,warmth-bias,envy.target,2
2968738,competence-bias,envy.target,7
2968738,competence-bias,pity.target,5
2965876,warmth-bias,pity.target,6
2965876,warmth-bias,envy.target,3
2964560,warmth-bias,envy.target,3
2964560,warmth-bias,pity.target,6
2964087,equal,pity.target,7
2964087,equal,envy.target,6
2949897,competence-bias,envy.target,7
2949897,competence-bias,pity.target,3
2944853,competence-bias,envy.target,5
2944853,competence-bias,pity.target,5
2939860,warmth-bias,envy.target,5
2939860,warmth-bias,pity.target,6
2929471,warmth-bias,envy.target,6
2929471,warmth-bias,pity.target,7
2926107,competence-bias,envy.target,6
2926107,competence-bias,pity.target,6
2923725,competence-bias,envy.target,5
2923725,competence-bias,pity.target,7
2920051,equal,envy.target,4
2920051,equal,pity.target,4
2917295,equal,envy.target,5
2917295,equal,pity.target,3
2915136,warmth-bias,envy.target,6
2915136,warmth-bias,pity.target,3
2882689,equal,pity.target,7
2882689,equal,envy.target,5
2876095,competence-bias,pity.target,5
2876095,competence-bias,envy.target,7
2875095,equal,pity.target,5
2875095,equal,envy.target,6
2869743,warmth-bias,pity.target,7
2869743,warmth-bias,envy.target,5
2841528,warmth-bias,pity.target,7
2841528,warmth-bias,envy.target,3
2841226,competence-bias,pity.target,3
2841226,competence-bias,envy.target,7
2817103,equal,envy.target,5
2817103,equal,pity.target,7
2816112,competence-bias,pity.target,6
2816112,competence-bias,envy.target,7
2811161,equal,pity.target,5
2811161,equal,envy.target,7
2804166,warmth-bias,pity.target,7
2804166,warmth-bias,envy.target,3
2802491,equal,pity.target,7
2802491,equal,envy.target,5
2792141,equal,pity.target,3
2792141,equal,envy.target,5
2783422,equal,envy.target,5
2783422,equal,pity.target,5
2780025,equal,pity.target,5
2770433,equal,envy.target,4
2770433,equal,pity.target,5
2763918,warmth-bias,pity.target,6
2763918,warmth-bias,envy.target,3
2759062,warmth-bias,pity.target,7
2759062,warmth-bias,envy.target,5
2735424,warmth-bias,pity.target,7
2735424,warmth-bias,envy.target,4
2735008,competence-bias,envy.target,6
2735008,competence-bias,pity.target,3
2730701,competence-bias,envy.target,6
2730701,competence-bias,pity.target,5
2727567,warmth-bias,envy.target,4
2727567,warmth-bias,pity.target,6
2725715,warmth-bias,pity.target,7
2725715,warmth-bias,envy.target,7
2710687,competence-bias,pity.target,4
2710687,competence-bias,envy.target,7
2688688,competence-bias,pity.target,5
2688688,competence-bias,envy.target,4
2682523,warmth-bias,pity.target,5
2682523,warmth-bias,envy.target,6
2676712,equal,pity.target,7
2676712,equal,envy.target,5
2673797,equal,envy.target,5
2673797,equal,pity.target,7
2662422,competence-bias,pity.target,4
2662422,competence-bias,envy.target,7
2655001,competence-bias,pity.target,6
2655001,competence-bias,envy.target,7
2654914,competence-bias,pity.target,1
2654914,competence-bias,envy.target,7
2648118,equal,envy.target,6
2648118,equal,pity.target,6
2644686,competence-bias,pity.target,6
2644686,competence-bias,envy.target,5
2643615,competence-bias,pity.target,6
2643615,competence-bias,envy.target,7
2642885,competence-bias,pity.target,6
2642885,competence-bias,envy.target,7
2640336,warmth-bias,pity.target,6
2640336,warmth-bias,envy.target,6
2633221,warmth-bias,envy.target,4
2633221,warmth-bias,pity.target,6
2633162,competence-bias,pity.target,5
2633162,competence-bias,envy.target,7
2630917,competence-bias,envy.target,7
2630917,competence-bias,pity.target,3
2623008,equal,pity.target,4
2623008,equal,envy.target,5
2619531,competence-bias,pity.target,5
2619531,competence-bias,envy.target,7
2617986,competence-bias,envy.target,7
2617986,competence-bias,pity.target,2
2612830,equal,envy.target,6
2612830,equal,pity.target,6
2605131,competence-bias,pity.target,6
2605131,competence-bias,envy.target,7
2595974,warmth-bias,pity.target,3
2595974,warmth-bias,envy.target,5
2578522,warmth-bias,envy.target,1
2578522,warmth-bias,pity.target,7
2577169,competence-bias,pity.target,7
2577169,competence-bias,envy.target,5
2574810,equal,pity.target,4
2574810,equal,envy.target,4
2573947,warmth-bias,pity.target,5
2573947,warmth-bias,envy.target,6
2570260,warmth-bias,pity.target,7
2570260,warmth-bias,envy.target,5
2555892,competence-bias,envy.target,6
2555892,competence-bias,pity.target,2
2554507,competence-bias,pity.target,6
2554507,competence-bias,envy.target,7
2554480,warmth-bias,pity.target,7
2554480,warmth-bias,envy.target,5
2537280,competence-bias,pity.target,5
2537280,competence-bias,envy.target,7
2535022,warmth-bias,pity.target,4
2535022,warmth-bias,envy.target,5
2530317,warmth-bias,envy.target,4
2530317,warmth-bias,pity.target,4
2517102,warmth-bias,pity.target,4
2517102,warmth-bias,envy.target,4
2510594,warmth-bias,pity.target,7
2510594,warmth-bias,envy.target,3
2487662,equal,pity.target,6
2487662,equal,envy.target,5
2482718,equal,pity.target,4
2482718,equal,envy.target,4
2478308,equal,pity.target,6
2478308,equal,envy.target,4
2465726,equal,pity.target,5
2465726,equal,envy.target,5
2452875,warmth-bias,envy.target,5
2452875,warmth-bias,pity.target,5
2447945,equal,envy.target,6
2447945,equal,pity.target,5
2445563,warmth-bias,envy.target,5
2445563,warmth-bias,pity.target,6
2434140,competence-bias,pity.target,3
2434140,competence-bias,envy.target,6
2433938,warmth-bias,pity.target,6
2433938,warmth-bias,envy.target,6
2424396,warmth-bias,pity.target,6
2424396,warmth-bias,envy.target,5
2419067,warmth-bias,envy.target,5
2419067,warmth-bias,pity.target,4
2414419,competence-bias,pity.target,3
2414419,competence-bias,envy.target,4
2406588,equal,pity.target,5
2406588,equal,envy.target,4
2377925,warmth-bias,pity.target,6
2377925,warmth-bias,envy.target,5
2373359,competence-bias,pity.target,5
2373359,competence-bias,envy.target,6
2341219,competence-bias,envy.target,5
2341219,competence-bias,pity.target,4
2321920,equal,envy.target,5
2321920,equal,pity.target,5
2321745,competence-bias,pity.target,5
2321745,competence-bias,envy.target,6
2303853,competence-bias,pity.target,6
2303853,competence-bias,envy.target,6
2298934,competence-bias,envy.target,3
2298934,competence-bias,pity.target,6
2296490,warmth-bias,pity.target,7
2296490,warmth-bias,envy.target,7
2295865,equal,pity.target,3
2295865,equal,envy.target,7
2294749,warmth-bias,envy.target,3
2294749,warmth-bias,pity.target,7
2291519,warmth-bias,pity.target,6
2291519,warmth-bias,envy.target,6
2282000,competence-bias,envy.target,7
2282000,competence-bias,pity.target,6
2262719,competence-bias,envy.target,4
2262719,competence-bias,pity.target,7
2250273,warmth-bias,envy.target,5
2250273,warmth-bias,pity.target,6
2244727,warmth-bias,pity.target,6
2244727,warmth-bias,envy.target,5
2217112,equal,pity.target,5
2217112,equal,envy.target,6
2215584,warmth-bias,envy.target,7
2215584,warmth-bias,pity.target,7
2196414,competence-bias,envy.target,5
2196414,competence-bias,pity.target,6
2196204,competence-bias,pity.target,5
2196204,competence-bias,envy.target,6
2194326,competence-bias,envy.target,4
2194326,competence-bias,pity.target,4
2176461,competence-bias,envy.target,6
2176461,competence-bias,pity.target,2
2167746,equal,pity.target,6
2167746,equal,envy.target,7
2167419,equal,envy.target,5
2167419,equal,pity.target,6
2165714,warmth-bias,pity.target,7
2165714,warmth-bias,envy.target,7
2157594,warmth-bias,envy.target,2
2157594,warmth-bias,pity.target,6
2155408,equal,pity.target,6
2155408,equal,envy.target,6
2144262,warmth-bias,envy.target,6
2144262,warmth-bias,pity.target,7
2141964,warmth-bias,pity.target,7
2141964,warmth-bias,envy.target,5
2135043,equal,envy.target,6
2135043,equal,pity.target,5
2125813,competence-bias,pity.target,5
2125813,competence-bias,envy.target,6
2112655,competence-bias,pity.target,3
2112655,competence-bias,envy.target,4
2112073,warmth-bias,envy.target,6
2112073,warmth-bias,pity.target,6
2101637,warmth-bias,pity.target,7
2101637,warmth-bias,envy.target,6
2092071,equal,envy.target,6
2092071,equal,pity.target,6
2069302,competence-bias,pity.target,4
2069302,competence-bias,envy.target,7
2065721,competence-bias,pity.target,5
2065721,competence-bias,envy.target,7
2048776,competence-bias,envy.target,6
2048776,competence-bias,pity.target,3
2048188,warmth-bias,envy.target,6
2048188,warmth-bias,pity.target,5
2016018,competence-bias,envy.target,7
2016018,competence-bias,pity.target,3
1997453,warmth-bias,envy.target,6
1997453,warmth-bias,pity.target,7
1985351,warmth-bias,envy.target,5
1985351,warmth-bias,pity.target,7
1982997,competence-bias,pity.target,3
1982997,competence-bias,envy.target,7
1976187,warmth-bias,pity.target,6
1976187,warmth-bias,envy.target,5
1958898,warmth-bias,envy.target,5
1958898,warmth-bias,pity.target,6
1954334,equal,pity.target,6
1954334,equal,envy.target,6
1944310,competence-bias,pity.target,4
1944310,competence-bias,envy.target,6
1942029,equal,envy.target,7
1942029,equal,pity.target,6
1941929,competence-bias,pity.target,5
1941929,competence-bias,envy.target,6
1926829,warmth-bias,pity.target,5
1926829,warmth-bias,envy.target,7
1918206,competence-bias,envy.target,4
1918206,competence-bias,pity.target,6
1912327,competence-bias,envy.target,4
1912327,competence-bias,pity.target,4
1907419,competence-bias,pity.target,3
1907419,competence-bias,envy.target,6
1904389,warmth-bias,envy.target,7
1904389,warmth-bias,pity.target,6
1901023,warmth-bias,pity.target,6
1901023,warmth-bias,envy.target,5
1896671,equal,envy.target,5
1896671,equal,pity.target,7
1881027,warmth-bias,pity.target,6
1881027,warmth-bias,envy.target,4
1878751,warmth-bias,pity.target,7
1878751,warmth-bias,envy.target,5
1877044,warmth-bias,pity.target,7
1877044,warmth-bias,envy.target,6
1864331,equal,envy.target,3
1864331,equal,pity.target,6
1854650,equal,envy.target,7
1854650,equal,pity.target,6
1851816,equal,envy.target,6
1851816,equal,pity.target,7
1833400,competence-bias,pity.target,3
1833400,competence-bias,envy.target,6
1831260,competence-bias,pity.target,5
1831260,competence-bias,envy.target,7
1827767,equal,pity.target,5
1827767,equal,envy.target,5
1819245,equal,envy.target,6
1819245,equal,pity.target,5
1815160,competence-bias,envy.target,6
1815160,competence-bias,pity.target,5
1812268,warmth-bias,pity.target,6
1812268,warmth-bias,envy.target,3
1811986,warmth-bias,envy.target,6
1811986,warmth-bias,pity.target,5
1809965,equal,pity.target,5
1809965,equal,envy.target,7
1803311,competence-bias,pity.target,7
1803311,competence-bias,envy.target,6
1802917,competence-bias,envy.target,6
1802917,competence-bias,pity.target,4
1794305,warmth-bias,envy.target,3
1794305,warmth-bias,pity.target,7
1788325,equal,pity.target,6
1788325,equal,envy.target,5
1767964,equal,envy.target,4
1767964,equal,pity.target,4
1762083,equal,pity.target,7
1762083,equal,envy.target,6
1750147,competence-bias,pity.target,6
1750147,competence-bias,envy.target,6
1733330,warmth-bias,envy.target,6
1733330,warmth-bias,pity.target,6
1718157,warmth-bias,pity.target,7
1718157,warmth-bias,envy.target,3
1717887,warmth-bias,envy.target,5
1717887,warmth-bias,pity.target,7
1715124,warmth-bias,pity.target,6
1715124,warmth-bias,envy.target,4
1713103,competence-bias,pity.target,5
1713103,competence-bias,envy.target,6
1697704,equal,pity.target,5
1697704,equal,envy.target,6
1697201,equal,envy.target,4
1697201,equal,pity.target,5
1688620,warmth-bias,envy.target,3
1688620,warmth-bias,pity.target,6
1652471,equal,envy.target,5
1652471,equal,pity.target,5
1640596,warmth-bias,envy.target,4
1640596,warmth-bias,pity.target,6
1630908,equal,pity.target,5
1630908,equal,envy.target,6
1625258,equal,envy.target,4
1625258,equal,pity.target,5
1613474,competence-bias,pity.target,5
1613474,competence-bias,envy.target,7
1580711,equal,envy.target,6
1580711,equal,pity.target,6
1579357,warmth-bias,pity.target,7
1579357,warmth-bias,envy.target,5
1553401,warmth-bias,envy.target,4
1553401,warmth-bias,pity.target,4
1534666,warmth-bias,envy.target,5
1534666,warmth-bias,pity.target,7
1525799,equal,envy.target,7
1525799,equal,pity.target,5
1501133,competence-bias,pity.target,3
1501133,competence-bias,envy.target,6
1499349,competence-bias,pity.target,4
1499349,competence-bias,envy.target,4
1494418,competence-bias,envy.target,4
1494418,competence-bias,pity.target,7
1493289,equal,pity.target,6
1493289,equal,envy.target,5
1493258,warmth-bias,pity.target,7
1493258,warmth-bias,envy.target,6
1484498,warmth-bias,envy.target,7
1484498,warmth-bias,pity.target,5
1478622,competence-bias,pity.target,4
1478622,competence-bias,envy.target,5
1473699,competence-bias,envy.target,7
1473699,competence-bias,pity.target,4
1473450,warmth-bias,pity.target,4
1473450,warmth-bias,envy.target,4
1471764,competence-bias,pity.target,5
1471764,competence-bias,envy.target,7
1470706,competence-bias,envy.target,5
1470706,competence-bias,pity.target,3
1456790,warmth-bias,envy.target,5
1456790,warmth-bias,pity.target,7
1453399,warmth-bias,pity.target,5
1453399,warmth-bias,envy.target,6
1450749,equal,envy.target,5
1450749,equal,pity.target,5
1448271,warmth-bias,pity.target,7
1448271,warmth-bias,envy.target,3
1447844,equal,envy.target,4
1447844,equal,pity.target,4
1437424,competence-bias,envy.target,7
1437424,competence-bias,pity.target,6
1430735,competence-bias,pity.target,4
1430735,competence-bias,envy.target,6
1425983,competence-bias,pity.target,6
1425983,competence-bias,envy.target,7
1398810,equal,pity.target,5
1398810,equal,envy.target,6
1385405,competence-bias,envy.target,5
1385405,competence-bias,pity.target,3
1384144,competence-bias,envy.target,6
1384144,competence-bias,pity.target,5
1383428,equal,envy.target,6
1383428,equal,pity.target,6
1381851,equal,envy.target,6
1381851,equal,pity.target,6
1375865,equal,pity.target,6
1375865,equal,envy.target,5
1368279,competence-bias,pity.target,6
1368279,competence-bias,envy.target,7
1367881,equal,envy.target,4
1367881,equal,pity.target,6
1359795,competence-bias,pity.target,5
1359795,competence-bias,envy.target,6
1347040,equal,pity.target,6
1347040,equal,envy.target,5
1332395,warmth-bias,pity.target,7
1332395,warmth-bias,envy.target,5
1323282,equal,envy.target,5
1323282,equal,pity.target,6
1321683,warmth-bias,envy.target,5
1321683,warmth-bias,pity.target,7
1301060,warmth-bias,envy.target,4
1301060,warmth-bias,pity.target,6
1300139,equal,pity.target,4
1300139,equal,envy.target,6
1299397,warmth-bias,envy.target,4
1299397,warmth-bias,pity.target,5
1291736,competence-bias,pity.target,3
1291736,competence-bias,envy.target,5
1287392,competence-bias,pity.target,2
1287392,competence-bias,envy.target,7
1281397,competence-bias,pity.target,5
1281397,competence-bias,envy.target,7
1276840,competence-bias,envy.target,7
1276840,competence-bias,pity.target,5
1271932,equal,envy.target,5
1271932,equal,pity.target,6
1262779,competence-bias,pity.target,6
1262779,competence-bias,envy.target,7
1243936,equal,envy.target,7
1243936,equal,pity.target,5
1242809,competence-bias,pity.target,5
1242809,competence-bias,envy.target,7
1239809,equal,pity.target,5
1239809,equal,envy.target,7
1237003,competence-bias,envy.target,5
1237003,competence-bias,pity.target,4
1229600,equal,envy.target,4
1229600,equal,pity.target,6
1224214,competence-bias,envy.target,7
1224214,competence-bias,pity.target,6
1221425,competence-bias,pity.target,5
1221425,competence-bias,envy.target,5
1214221,warmth-bias,envy.target,6
1214221,warmth-bias,pity.target,6
1212640,warmth-bias,pity.target,5
1212640,warmth-bias,envy.target,5
1210059,warmth-bias,envy.target,6
1210059,warmth-bias,pity.target,7
1209536,warmth-bias,pity.target,6
1209536,warmth-bias,envy.target,5
1207807,warmth-bias,pity.target,6
1207807,warmth-bias,envy.target,5
1206892,competence-bias,envy.target,6
1206892,competence-bias,pity.target,6
1205984,equal,envy.target,5
1205984,equal,pity.target,6
1200251,equal,pity.target,5
1200251,equal,envy.target,5
1192179,competence-bias,envy.target,6
1192179,competence-bias,pity.target,7
1185811,warmth-bias,envy.target,3
1185811,warmth-bias,pity.target,6
1178772,warmth-bias,envy.target,5
1178772,warmth-bias,pity.target,6
1156383,competence-bias,envy.target,7
1156383,competence-bias,pity.target,6
1154217,warmth-bias,pity.target,7
1154217,warmth-bias,envy.target,5
1147846,equal,pity.target,6
1147846,equal,envy.target,6
1141674,competence-bias,pity.target,5
1141674,competence-bias,envy.target,7
1138376,warmth-bias,envy.target,5
1138376,warmth-bias,pity.target,7
1134024,warmth-bias,envy.target,5
1134024,warmth-bias,pity.target,6
1122614,equal,envy.target,7
1122614,equal,pity.target,3
1109762,competence-bias,pity.target,3
1109762,competence-bias,envy.target,6
1070941,competence-bias,pity.target,6
1070941,competence-bias,envy.target,6
1062759,equal,pity.target,6
1062759,equal,envy.target,7
1053129,competence-bias,pity.target,5
1053129,competence-bias,envy.target,6
1052810,competence-bias,envy.target,6
1052810,competence-bias,pity.target,5
1046949,equal,envy.target,5
1046949,equal,pity.target,4
1043288,warmth-bias,pity.target,4
1043288,warmth-bias,envy.target,4
1042486,competence-bias,pity.target,6
1042486,competence-bias,envy.target,4
1032337,warmth-bias,envy.target,6
1032337,warmth-bias,pity.target,6
1032219,warmth-bias,envy.target,6
1032219,warmth-bias,pity.target,6
1028883,competence-bias,pity.target,3
1028883,competence-bias,envy.target,6
1027127,warmth-bias,envy.target,3
1027127,warmth-bias,pity.target,6
1026929,warmth-bias,pity.target,7
1026929,warmth-bias,envy.target,7
1025531,warmth-bias,pity.target,7
1025531,warmth-bias,envy.target,6
1008779,warmth-bias,envy.target,5
1008779,warmth-bias,pity.target,6
1002197,warmth-bias,pity.target,5
1002197,warmth-bias,envy.target,5
995808,equal,pity.target,6
995808,equal,envy.target,6
990942,competence-bias,envy.target,6
990942,competence-bias,pity.target,3
980858,warmth-bias,envy.target,6
980858,warmth-bias,pity.target,7
958576,equal,envy.target,6
958576,equal,pity.target,6
950955,warmth-bias,envy.target,3
950955,warmth-bias,pity.target,6
950694,competence-bias,pity.target,4
950694,competence-bias,envy.target,5
943367,warmth-bias,pity.target,7
943367,warmth-bias,envy.target,2
934138,equal,envy.target,7
934138,equal,pity.target,5
930405,competence-bias,pity.target,3
930405,competence-bias,envy.target,6
928611,equal,pity.target,4
928611,equal,envy.target,4
923051,equal,pity.target,5
923051,equal,envy.target,6
921688,warmth-bias,pity.target,7
921688,warmth-bias,envy.target,5
918484,equal,pity.target,5
918484,equal,envy.target,7
913851,competence-bias,pity.target,5
913851,competence-bias,envy.target,7
897437,competence-bias,envy.target,6
897437,competence-bias,pity.target,3
880895,warmth-bias,pity.target,6
880895,warmth-bias,envy.target,5
880384,competence-bias,envy.target,6
880384,competence-bias,pity.target,6
869499,equal,pity.target,7
869499,equal,envy.target,7
855566,competence-bias,envy.target,5
855566,competence-bias,pity.target,4
838431,competence-bias,pity.target,3
838431,competence-bias,envy.target,7
835623,competence-bias,envy.target,6
835623,competence-bias,pity.target,6
832153,competence-bias,pity.target,6
832153,competence-bias,envy.target,7
831686,equal,envy.target,7
831686,equal,pity.target,7
830166,warmth-bias,pity.target,7
830166,warmth-bias,envy.target,2
804628,warmth-bias,pity.target,7
804628,warmth-bias,envy.target,5
801315,equal,pity.target,6
801315,equal,envy.target,6
787201,warmth-bias,pity.target,7
787201,warmth-bias,envy.target,3
783739,warmth-bias,envy.target,7
783739,warmth-bias,pity.target,5
764862,equal,pity.target,6
764862,equal,envy.target,7
763424,warmth-bias,envy.target,6
763424,warmth-bias,pity.target,7
758730,warmth-bias,pity.target,7
758730,warmth-bias,envy.target,1
752863,warmth-bias,pity.target,6
752863,warmth-bias,envy.target,5
735941,warmth-bias,envy.target,6
735941,warmth-bias,pity.target,6
734413,competence-bias,envy.target,7
734413,competence-bias,pity.target,7
725020,warmth-bias,envy.target,4
725020,warmth-bias,pity.target,4
723442,warmth-bias,pity.target,4
723442,warmth-bias,envy.target,4
721068,equal,envy.target,4
721068,equal,pity.target,4
711879,warmth-bias,envy.target,6
711879,warmth-bias,pity.target,3
709182,competence-bias,pity.target,4
709182,competence-bias,envy.target,4
706517,competence-bias,envy.target,6
706517,competence-bias,pity.target,5
697616,competence-bias,envy.target,7
697616,competence-bias,pity.target,5
677351,warmth-bias,envy.target,6
677351,warmth-bias,pity.target,7
674571,equal,pity.target,5
674571,equal,envy.target,5
669931,competence-bias,envy.target,7
669931,competence-bias,pity.target,5
650823,warmth-bias,pity.target,5
650823,warmth-bias,envy.target,3
650295,equal,envy.target,4
650295,equal,pity.target,5
650054,equal,envy.target,7
650054,equal,pity.target,4
640264,equal,pity.target,6
640264,equal,envy.target,6
616662,warmth-bias,pity.target,7
616662,warmth-bias,envy.target,5
610522,equal,envy.target,5
610522,equal,pity.target,6
609899,warmth-bias,envy.target,7
609899,warmth-bias,pity.target,6
596291,competence-bias,envy.target,7
596291,competence-bias,pity.target,3
586749,equal,pity.target,6
586749,equal,envy.target,7
568269,warmth-bias,pity.target,4
568269,warmth-bias,envy.target,5
559167,competence-bias,envy.target,6
559167,competence-bias,pity.target,2
558675,competence-bias,envy.target,7
558675,competence-bias,pity.target,5
552817,competence-bias,pity.target,2
552817,competence-bias,envy.target,6
545639,warmth-bias,pity.target,6
545639,warmth-bias,envy.target,2
534583,warmth-bias,pity.target,6
534583,warmth-bias,envy.target,5
530765,warmth-bias,pity.target,2
530765,warmth-bias,envy.target,6
518904,equal,pity.target,7
518904,equal,envy.target,5
517471,warmth-bias,pity.target,5
517471,warmth-bias,envy.target,5
506992,warmth-bias,pity.target,7
506992,warmth-bias,envy.target,2
498770,equal,pity.target,6
498770,equal,envy.target,5
496044,competence-bias,envy.target,6
496044,competence-bias,pity.target,3
464816,equal,pity.target,6
464816,equal,envy.target,5
462895,equal,pity.target,6
462895,equal,envy.target,7
459735,equal,envy.target,5
459735,equal,pity.target,5
458814,competence-bias,envy.target,4
